load_kw,pv_kw,battery_net_injection_kw,battery_soc_kWh,timestamp,converged,minimum_voltage_pu,maximum_voltage_pu,maximum_current_a,source_real_power_kw,feeder_real_loss_kw,scheduled_grid_import_kw,receiving_end_real_power_kw,grid_import_error_kw
26.25,4.3895322453628856,0.0,6.157894715976004,2026-08-26 06:45:00-07:00,True,0.9999432019543375,0.9999432019543447,1.084808210868431,21.861176024016096,0.0007082591692833375,21.860467754637114,21.860467764846813,1.020969975229491e-08
26.25,5.823428514806716,0.0,6.157894715335661,2026-08-26 07:00:00-07:00,True,0.9999452205260716,0.9999452205260778,1.0231381134530597,20.42720175500879,0.000630260756759526,20.426571485193286,20.42657149425203,9.058744865342305e-09
26.25,7.232387969321136,0.0,6.157894715267773,2026-08-26 07:15:00-07:00,True,0.9999472039662661,0.9999472039662725,0.963152743757566,19.018170810394437,0.0005587716974623617,19.017612030678862,19.017612038696974,8.018112396257493e-09
26.25,8.61037722821452,0.0,6.157894715464365,2026-08-26 07:30:00-07:00,True,0.9999491437830983,0.9999491437831037,0.9051893959485628,17.640116573226873,0.00049379444234728,17.63962277178548,17.639622778784524,6.999044899203e-09
26.25,9.951495529927527,0.0,6.157894716042278,2026-08-26 07:45:00-07:00,True,0.9999510316718375,0.9999510316718431,0.8495814842209871,16.298939723052694,0.0004352469444957023,16.298504470072473,16.2985044761082,6.035726585196244e-09
26.25,11.249999999999998,0.0,6.157894716438613,2026-08-26 08:00:00-07:00,True,0.9999528595503819,0.9999528595503868,0.7966547966896226,15.000382974234206,0.00038296900074419684,15.000000000000002,15.000000005233462,5.233459887676872e-09
26.25,12.50033024294105,0.0,6.157894716853043,2026-08-26 08:15:00-07:00,True,0.9999546195938254,0.9999546195938301,0.7467222962917395,13.750006491648389,0.00033673017969067584,13.74966975705895,13.749669761468699,4.409749010392261e-09
26.25,13.697132152696213,0.0,6.1578947176297625,2026-08-26 08:30:00-07:00,True,0.9999563042679281,0.9999563042679321,0.7000770447463398,12.553164089371013,0.0002962383667691029,12.552867847303787,12.552867851004244,3.7004568298470986e-09
26.25,14.835280839751547,0.0,6.15789471842628,2026-08-26 08:45:00-07:00,True,0.9999579063613334,0.9999579063613377,0.6569828969412982,11.414980312862792,0.00026114952494435786,11.414719160248453,11.414719163337848,3.0893954061639306e-09
26.25,15.909902576697316,0.0,6.157894719254123,2026-08-26 09:00:00-07:00,True,0.9999594190164055,0.9999594190164094,0.6176628604393144,10.340328503916156,0.00023107804886149098,10.340097423302684,10.340097425867295,2.564611634170433e-09
26.25,16.91639566827699,0.0,6.1578947207927754,2026-08-26 09:15:00-07:00,True,0.9999608357585441,0.9999608357585477,0.5822855166156278,9.33380994126642,0.00020560745353759557,9.33360433172301,9.333604333812882,2.0898731634133583e-09
26.25,17.850450156552792,0.0,6.157894725855531,2026-08-26 09:30:00-07:00,True,0.9999621505238628,0.999962150523866,0.550950683100524,8.399734146743945,0.00018430156716613054,8.399549843447208,8.399549845176779,1.7295711529641267e-09
26.25,18.708066276807266,0.0,7.345394660733104,2026-08-26 09:45:00-07:00,True,0.9999633576851077,0.999963357685111,0.5236764575019179,7.542100440320583,0.00016671579573039708,7.541933723192734,7.541933724524853,1.3321184155756782e-09
26.25,19.485571585149867,0.0,8.532894654483382,2026-08-26 10:00:00-07:00,True,0.9999644520757064,0.9999644520757096,0.5003906187108152,6.764580823991373,0.00015240805405164793,6.7644284148501335,6.764428415937322,1.0871881173102338e-09
26.25,20.179636684485487,0.0,9.720394650013215,2026-08-26 10:15:00-07:00,True,0.9999654290118452,0.9999654290118482,0.48092960883165575,6.070504265881642,0.0001409495295056331,6.070363315514513,6.070363316352136,8.376233040507941e-10
26.25,20.78728948150395,0.0,10.907894647470094,2026-08-26 10:30:00-07:00,True,0.9999662843124846,0.9999662843124875,0.4650475567302608,5.462842454218742,0.00013193506447328217,5.462710518496049,5.462710519154268,6.582192568771461e-10
26.25,21.305927913639874,0.0,12.095394644723832,2026-08-26 10:45:00-07:00,True,0.9999670143172218,0.9999670143172246,0.45243597920860845,4.944197079345683,0.00012499252466386678,4.944072086360126,4.944072086821019,4.608926573723693e-10
26.25,21.73333109150404,0.0,13.28289464151324,2026-08-26 11:00:00-07:00,True,0.9999676159019281,0.9999676159019304,0.4427524208551703,4.516788700206946,0.00011979139036839116,4.516668908495959,4.516668908816578,3.206190868354497e-10
26.25,22.06766880907269,0.0,13.947368411477465,2026-08-26 11:15:00-07:00,True,0.9999680864920955,0.999968086492098,0.43565426159558934,4.182447241505675,0.00011605033687851574,4.182331190927311,4.182331191168796,2.4148505417542765e-10
26.25,22.307509380910737,0.0,13.947368419592385,2026-08-26 11:30:00-07:00,True,0.9999684240738357,0.9999684240738385,0.43083299453138263,3.942604163050844,0.00011354380422994836,3.942490619089263,3.9424906192466143,1.5735146519091359e-10
26.25,22.45182577286858,0.0,13.947368423774629,2026-08-26 11:45:00-07:00,True,0.9999686272024803,0.9999686272024829,0.42804462895348955,3.7982863340964492,0.00011210686919844193,3.798174227131419,3.7981742272272507,9.583178695038441e-11
36.75,22.5,0.0,13.947368425233591,2026-08-26 12:00:00-07:00,True,0.9999433626911453,0.999943362691151,0.8590107291100612,14.250445716054369,0.000445798113136334,14.25,14.249999917941233,-8.205876689260094e-08
36.75,22.45182577286858,0.0,13.94736842550001,2026-08-26 12:15:00-07:00,True,0.9999432948770961,0.9999432948771021,0.8607252484576943,14.298621794112409,0.000447567235311908,14.298174227131419,14.298174226877096,-2.5432278505377326e-10
36.75,22.307509380910737,0.0,13.9473684257085,2026-08-26 12:30:00-07:00,True,0.9999430917261375,0.9999430917261435,0.8658755243029452,14.442943521109175,0.0004529026973759755,14.442490619089263,14.4424906184118,-6.774634186967887e-10
36.75,22.06766880907269,0.0,13.94736842573976,2026-08-26 12:45:00-07:00,True,0.999942754107312,0.9999427541073176,0.8744806655972848,14.682793078102971,0.0004618883000666756,14.68233119092731,14.682331189802905,-1.1244054576309281e-09
36.75,21.73333109150404,0.0,13.947368425826191,2026-08-26 13:00:00-07:00,True,0.9999422834654462,0.999942283465452,0.8865689933790216,15.017143568066231,0.0004746612378594364,15.016668908495959,15.016668906828372,-1.6675869574100943e-09
36.75,21.305927913639877,0.0,13.947368425972504,2026-08-26 13:15:00-07:00,True,0.9999416818146502,0.9999416818146563,0.9021731980658526,15.444563492530097,0.0004914083572575692,15.444072086360123,15.44407208417284,-2.18728324341555e-09
36.75,20.78728948150395,0.0,13.947368426006806,2026-08-26 13:30:00-07:00,True,0.9999409517297153,0.9999409517297208,0.9213243469169247,15.96322287730542,0.0005123615739357774,15.96271051849605,15.962710515731484,-2.7645654654406826e-09
36.75,20.179636684485487,0.0,13.947368426011096,2026-08-26 13:45:00-07:00,True,0.999940096335112,0.9999400963351184,0.9440453959997618,16.57090110359014,0.0005377915070630479,16.570363315514513,16.570363312083074,-3.431438244660967e-09
36.75,19.48557158514987,0.0,13.947368426104978,2026-08-26 14:00:00-07:00,True,0.999939119291646,0.9999391192916524,0.9703448620063498,17.264996410718215,0.0005680000036390993,17.26442841485013,17.264428410714576,-4.135554121376117e-09
36.75,18.708066276807266,0.0,13.947368426204404,2026-08-26 14:15:00-07:00,True,0.9999380247808157,0.9999380247808224,1.0002112261753187,18.042537030326297,0.0006033120222391517,18.041933723192734,18.04193371830406,-4.888676130576641e-09
36.75,17.850450156552792,0.0,13.947368426198754,2026-08-26 14:30:00-07:00,True,0.9999368174869502,0.9999368174869571,1.0336084920760291,18.90019390410783,0.0006440664441943227,18.899549843447208,18.899549837663635,-5.783572731843378e-09
36.75,16.91639566827699,0.0,13.94736842594493,2026-08-26 14:45:00-07:00,True,0.9999355025771887,0.9999355025771955,1.0704731333982997,19.834294931163356,0.0006906062338766787,19.83360433172301,19.83360432492948,-6.793531071025427e-09
36.75,15.90990257669732,0.0,13.94736842610668,2026-08-26 15:00:00-07:00,True,0.9999340856794036,0.9999340856794109,1.1107124831518278,20.840840683386503,0.0007432679187350004,20.84009742330268,20.840097415467767,-7.834913162696466e-09
36.75,14.835280839751553,0.0,13.947368426323653,2026-08-26 15:15:00-07:00,True,0.9999325728581464,0.9999325728581542,1.1542044616846963,21.915521522645243,0.0008023713768516245,21.914719160248445,21.91471915126839,-8.980055810070553e-09
36.75,13.69713215269622,0.0,13.947368426233028,2026-08-26 15:30:00-07:00,True,0.9999309705887293,0.9999309705887367,1.2007984344993157,23.053736045827456,0.0008682087687811872,23.05286784730378,23.052867837058674,-1.0245106096817835e-08
36.75,12.500330242941056,0.0,13.947368426146149,2026-08-26 15:45:00-07:00,True,0.9999292857295419,0.9999292857295505,1.2503169376005911,24.250610779564468,0.0009410341681605132,24.249669757058946,24.249669745396307,-1.1662638854659235e-08
36.75,11.249999999999998,0.0,13.94736842632984,2026-08-26 16:00:00-07:00,True,0.9999275254927323,0.9999275254927413,1.3025580007069042,25.501021040043128,0.0010210531372667902,25.5,25.49999998690586,-1.3094140882685679e-08
36.75,9.951495529927538,0.0,13.947368426341129,2026-08-26 16:15:00-07:00,True,0.9999256974133686,0.9999256974133778,1.3572978243134617,26.79961286867483,0.0011084132230535033,26.798504470072462,26.798504455451777,-1.4620685107047393e-08
36.75,8.610377228214523,0.0,13.94736842629959,2026-08-26 16:30:00-07:00,True,0.9999238093172153,0.9999238093172247,1.4142936117675873,28.14082595018329,0.001203194687021096,28.139622771785476,28.13962275549627,-1.6289206428155012e-08
36.75,7.232387969321139,0.0,13.947368426163784,2026-08-26 16:45:00-07:00,True,0.9999218692872645,0.9999218692872739,1.4732864083194381,29.518917415259217,0.0013054025902893044,29.517612030678862,29.517612012668927,-1.8009934876772604e-08
21.0,5.823428514806722,0.0,13.94736842639039,2026-08-26 17:00:00-07:00,True,0.9999578872144624,0.9999578872144675,0.7681785904162499,15.176927368339154,0.0003557903348628315,15.176571485193278,15.17657157800429,9.281101220892651e-08
21.0,4.389532245362884,0.0,13.947368426505712,2026-08-26 17:15:00-07:00,True,0.9999558687538824,0.9999558687538879,0.8293452915886376,16.61088216820434,0.00041441954438323594,16.610467754637117,16.610467748659957,-5.9771601002012176e-09
21.0,2.93683932495117,0.0,13.947368426476844,2026-08-26 17:30:00-07:00,True,0.9999538238055282,0.9999538238055339,0.8920764015964256,18.063639879793108,0.0004792115911104702,18.06316067504883,18.063160668202,-6.846832434348471e-09
21.0,1.47157040767822,0.0,13.947368426397484,2026-08-26 17:45:00-07:00,True,0.9999517611255471,0.9999517611255534,0.9559753319987246,19.528979649218705,0.00055006471519755,19.52842959232178,19.528429584503506,-7.818272251824965e-09
21.0,0.0,0.0,13.947368426465392,2026-08-26 18:00:00-07:00,True,0.9999496895461,0.9999496895461064,1.0206621881968765,21.00062677342819,0.0006267822354066084,21.0,20.999999991192784,-8.807216289596909e-09
21.0,0.0,0.0,13.947368426359796,2026-08-26 18:15:00-07:00,True,0.9999496895460787,0.999949689546085,1.0206621886247638,21.000626782204773,0.0006267822271020122,21.0,20.99999999997767,-2.2328805471261148e-11
21.0,0.0,0.0,13.947368426145392,2026-08-26 18:30:00-07:00,True,0.9999496895460787,0.999949689546085,1.0206621886247638,21.000626782204773,0.0006267822271020122,21.0,20.99999999997767,-2.2328805471261148e-11
21.0,0.0,0.0,12.631578952671155,2026-08-26 18:45:00-07:00,True,0.9999496895460787,0.999949689546085,1.0206621886247638,21.000626782204773,0.0006267822271020122,21.0,20.99999999997767,-2.2328805471261148e-11
21.0,0.0,0.0,12.631578950971887,2026-08-26 19:00:00-07:00,True,0.9999496895460787,0.999949689546085,1.0206621886247638,21.000626782204773,0.0006267822271020122,21.0,20.99999999997767,-2.2328805471261148e-11
21.0,0.0,0.0,12.631578950348713,2026-08-26 19:15:00-07:00,True,0.9999496895460787,0.999949689546085,1.0206621886247638,21.000626782204773,0.0006267822271020122,21.0,20.99999999997767,-2.2328805471261148e-11
21.0,0.0,0.0,11.315789477917916,2026-08-26 19:30:00-07:00,True,0.9999496895460787,0.999949689546085,1.0206621886247638,21.000626782204773,0.0006267822271020122,21.0,20.99999999997767,-2.2328805471261148e-11
21.0,0.0,0.0,11.315789477606902,2026-08-26 19:45:00-07:00,True,0.9999496895460787,0.999949689546085,1.0206621886247638,21.000626782204773,0.0006267822271020122,21.0,20.99999999997767,-2.2328805471261148e-11
21.0,0.0,0.0,11.31578947732832,2026-08-26 20:00:00-07:00,True,0.9999496895460787,0.999949689546085,1.0206621886247638,21.000626782204773,0.0006267822271020122,21.0,20.99999999997767,-2.2328805471261148e-11
21.0,0.0,0.0,11.315789477287716,2026-08-26 20:15:00-07:00,True,0.9999496895460787,0.999949689546085,1.0206621886247638,21.000626782204773,0.0006267822271020122,21.0,20.99999999997767,-2.2328805471261148e-11
21.0,0.0,0.0,11.315789477258503,2026-08-26 20:30:00-07:00,True,0.9999496895460787,0.999949689546085,1.0206621886247638,21.000626782204773,0.0006267822271020122,21.0,20.99999999997767,-2.2328805471261148e-11
21.0,0.0,0.0,11.315789477014828,2026-08-26 20:45:00-07:00,True,0.9999496895460787,0.999949689546085,1.0206621886247638,21.000626782204773,0.0006267822271020122,21.0,20.99999999997767,-2.2328805471261148e-11
21.0,0.0,0.0,11.315789476208272,2026-08-26 21:00:00-07:00,True,0.9999496895460787,0.999949689546085,1.0206621886247638,21.000626782204773,0.0006267822271020122,21.0,20.99999999997767,-2.2328805471261148e-11
21.0,0.0,0.0,10.00000000386779,2026-08-26 21:15:00-07:00,True,0.9999496895460787,0.999949689546085,1.0206621886247638,21.000626782204773,0.0006267822271020122,21.0,20.99999999997767,-2.2328805471261148e-11
21.0,0.0,0.0,10.000000001892436,2026-08-26 21:30:00-07:00,True,0.9999496895460787,0.999949689546085,1.0206621886247638,21.000626782204773,0.0006267822271020122,21.0,20.99999999997767,-2.2328805471261148e-11
21.0,0.0,0.0,10.000000000967889,2026-08-26 21:45:00-07:00,True,0.9999496895460787,0.999949689546085,1.0206621886247638,21.000626782204773,0.0006267822271020122,21.0,20.99999999997767,-2.2328805471261148e-11
21.0,0.0,0.0,10.00000000030404,2026-08-26 22:00:00-07:00,True,0.9999496895460787,0.999949689546085,1.0206621886247638,21.000626782204773,0.0006267822271020122,21.0,20.99999999997767,-2.2328805471261148e-11
21.0,0.0,0.0,10.00000000000995,2026-08-26 22:15:00-07:00,True,0.9999496895460787,0.999949689546085,1.0206621886247638,21.000626782204773,0.0006267822271020122,21.0,20.99999999997767,-2.2328805471261148e-11
21.0,0.0,0.0,9.999999999923542,2026-08-26 22:30:00-07:00,True,0.9999496895460787,0.999949689546085,1.0206621886247638,21.000626782204773,0.0006267822271020122,21.0,20.99999999997767,-2.2328805471261148e-11
21.0,0.0,0.0,9.99999999993455,2026-08-26 22:45:00-07:00,True,0.9999496895460787,0.999949689546085,1.0206621886247638,21.000626782204773,0.0006267822271020122,21.0,20.99999999997767,-2.2328805471261148e-11
21.0,0.0,0.0,9.99999999983555,2026-08-26 23:00:00-07:00,True,0.9999496895460787,0.999949689546085,1.0206621886247638,21.000626782204773,0.0006267822271020122,21.0,20.99999999997767,-2.2328805471261148e-11
21.0,0.0,0.0,9.999999999888864,2026-08-26 23:15:00-07:00,True,0.9999496895460787,0.999949689546085,1.0206621886247638,21.000626782204773,0.0006267822271020122,21.0,20.99999999997767,-2.2328805471261148e-11
21.0,0.0,0.0,9.999999999902087,2026-08-26 23:30:00-07:00,True,0.9999496895460787,0.999949689546085,1.0206621886247638,21.000626782204773,0.0006267822271020122,21.0,20.99999999997767,-2.2328805471261148e-11
21.0,0.0,0.0,9.999999999999998,2026-08-26 23:45:00-07:00,True,0.9999496895460787,0.999949689546085,1.0206621886247638,21.000626782204773,0.0006267822271020122,21.0,20.99999999997767,-2.2328805471261148e-11
